Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Amadou Lady Ba,@Amlba00,,,,,59,https://twitter.com/Amlba00/status/1605672003565936662,https://twitter.com/Amlba00,Bien dit Monsieur le Président,"Dec 21, 2022",2022-12-21T21:10:12.000Z
Sokhna Sadikh,@SokhnaSadikh,https://pbs.twimg.com/media/Fkh-MK1WYAYHozz?format=jpg&name=small,,,,19,https://twitter.com/SokhnaSadikh/status/1605672021089583104,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:10:16.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-N-2WYAAATpB?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-N-2WYAAATpB?format=jpg&name=small",,,,15,https://twitter.com/SokhnaSadikh/status/1605672051561201664,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:10:23.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-PrVWYAMMo4B?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-PrVWYAMMo4B?format=jpg&name=small",,,,19,https://twitter.com/SokhnaSadikh/status/1605672080661311489,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:10:30.000Z
EL Sinki,@ELSinki4,,,,,38,https://twitter.com/ELSinki4/status/1605672103801413654,https://twitter.com/ELSinki4,Personne n’a le droit de faire un coup d’état,"Dec 21, 2022",2022-12-21T21:10:36.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-RR1WIAMgJiv?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-RR1WIAMgJiv?format=jpg&name=small",,,,14,https://twitter.com/SokhnaSadikh/status/1605672107274387457,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:10:36.000Z
GAGEURE,@gageuredefi,,,,,44,https://twitter.com/gageuredefi/status/1605672131316142080,https://twitter.com/gageuredefi,Merci monsieur le président de l’UE,"Dec 21, 2022",2022-12-21T21:10:42.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-S4HWYB0_uD3?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-S4HWYB0_uD3?format=jpg&name=small",,,,19,https://twitter.com/SokhnaSadikh/status/1605672135715872768,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:10:43.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-Ue3WYAY7tga?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-Ue3WYAY7tga?format=jpg&name=small",,,,13,https://twitter.com/SokhnaSadikh/status/1605672163645616128,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:10:50.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-WrzWYBQ7c4r?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-WrzWYBQ7c4r?format=jpg&name=small",,,,15,https://twitter.com/SokhnaSadikh/status/1605672199662231573,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:10:59.000Z
