Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Mustafa patriote Mouride,@mustafatine,,,1,,78,https://twitter.com/mustafatine/status/1772358512175157682,https://twitter.com/mustafatine,Historique,Mar 25,2024-03-25T20:22:52.000Z
Doudou Ahmadou,@Ahmd_928,,,1,1,45,https://twitter.com/Ahmd_928/status/1772358547545719104,https://twitter.com/Ahmd_928,@Iamhereforit1,Mar 25,2024-03-25T20:23:01.000Z
.天,@Hafiiz_9,,,4,,300,https://twitter.com/Hafiiz_9/status/1772358574087266639,https://twitter.com/Hafiiz_9,L’homme de la situation,Mar 25,2024-03-25T20:23:07.000Z
آمآتاللّه,@AMATALLAH_FDWA,,,2,,130,https://twitter.com/AMATALLAH_FDWA/status/1772358934935871926,https://twitter.com/AMATALLAH_FDWA,Ndigueul dieufé SANGUE BI. INSHA ALLAH,Mar 25,2024-03-25T20:24:33.000Z
36 A Por La 15,@aabdalla_h,,,1,,132,https://twitter.com/aabdalla_h/status/1772359028682752105,https://twitter.com/aabdalla_h,On est la,Mar 25,2024-03-25T20:24:55.000Z
Ndiaye ngary,@Ndiayengary1,,,1,,52,https://twitter.com/Ndiayengary1/status/1772359058881749360,https://twitter.com/Ndiayengary1,Merci président et félicitations,Mar 25,2024-03-25T20:25:03.000Z
Phoenix,@PhoenixOld10,"https://pbs.twimg.com/media/GJivTDNXAAEQbIv?format=jpg&name=900x900, https://pbs.twimg.com/media/GJivTDNXAAEQbIv?format=jpg&name=900x900",7,28,,2.7K,https://twitter.com/PhoenixOld10/status/1772359203815923874,https://twitter.com/PhoenixOld10,"Une inspiration de résilience 
#Diomaye5èmePrésident 
@Awah_Juuf @DhulQarnayn221 @AldianaSafara @sa_fille_a_tout @AdjaDiagaby",Mar 25,2024-03-25T20:25:37.000Z
L’Africain,@Afrique_Unio,,,5,,330,https://twitter.com/Afrique_Unio/status/1772359216537141375,https://twitter.com/Afrique_Unio,"Si nous pouvons avoir des élections libres et transparentes comme chez vous, où l’organisateur peut perdre, l’Afrique sera belle.",Mar 25,2024-03-25T20:25:40.000Z
Doudou,@doudsline,,,1,,207,https://twitter.com/doudsline/status/1772359258538913913,https://twitter.com/doudsline,Félicitations au Président Bassirou Diomaye Diakhar FAYE,Mar 25,2024-03-25T20:25:50.000Z
Ah-Rahman,@draman_jallow,,1,2,,158,https://twitter.com/draman_jallow/status/1772359288335294898,https://twitter.com/draman_jallow,"Votre bonté et classe resteront à jamais dans les annales politiques de ce pays, on attend son excellence Bassirou Diomaye Faye",Mar 25,2024-03-25T20:25:57.000Z
M.D,@opposant221,,,3,,330,https://twitter.com/opposant221/status/1772359314595807261,https://twitter.com/opposant221,Kou amoul carte de presse diaroul guay dm di déranger prèsi na leer nak,Mar 25,2024-03-25T20:26:04.000Z
bintou Rasoul,@fatbintou2,,,4,,139,https://twitter.com/fatbintou2/status/1772359341057732624,https://twitter.com/fatbintou2,Amouniou sa fayy Mu sell mii,Mar 25,2024-03-25T20:26:10.000Z
Élie Benjamin,@BenjaminEliya,,,5,,251,https://twitter.com/BenjaminEliya/status/1772359356756922464,https://twitter.com/BenjaminEliya,"Je suis très heureux pour le peuple sénégalais , vous le méritez vraiment, la résistance .",Mar 25,2024-03-25T20:26:14.000Z
ISMAILA BADJI,@ISMAILALESAGE,"https://pbs.twimg.com/media/GJivdriXEAA2CAr?format=jpg&name=small, https://pbs.twimg.com/media/GJivdriXEAA2CAr?format=jpg&name=small",4,76,,2.8K,https://twitter.com/ISMAILALESAGE/status/1772359385089474754,https://twitter.com/ISMAILALESAGE,Merci beaucoup président OUSMANE SONKO,Mar 25,2024-03-25T20:26:20.000Z
Hamidou_babou,@BEBBANBURG_,,,3,,103,https://twitter.com/BEBBANBURG_/status/1772359414554538064,https://twitter.com/BEBBANBURG_,En wolof svp afin que les complexés geuneu merr,Mar 25,2024-03-25T20:26:27.000Z
Hisseine,@hisseine2303,,,1,,70,https://twitter.com/hisseine2303/status/1772359465599128019,https://twitter.com/hisseine2303,"Tout ça c'est grâce à vous, Mr le vice-président @SonkoOfficiel .",Mar 25,2024-03-25T20:26:40.000Z
Shad_Mulongo,@shadmlg2,,1,3,,358,https://twitter.com/shadmlg2/status/1772359530808058010,https://twitter.com/shadmlg2,"Félicitations aux peuples sénégalais d’avoir pris leur destins en mains. 
Félicitations à vous pour votre combativité. Les opérations se poursuivent",Mar 25,2024-03-25T20:26:55.000Z
Mamadou Sy,@Mamadou51158148,,,,,59,https://twitter.com/Mamadou51158148/status/1772358294570434635,https://twitter.com/Mamadou51158148,Presi ioe rek lagniouy topou,Mar 25,2024-03-25T20:22:00.000Z
"jeune conscient, jeune patriote",@Ibrahim92862646,,,,,41,https://twitter.com/Ibrahim92862646/status/1772358338489070074,https://twitter.com/Ibrahim92862646,Prési Lekk nga ba sour ?,Mar 25,2024-03-25T20:22:11.000Z
OUZY pro,@OuzyPro,,,,,68,https://twitter.com/OuzyPro/status/1772358342943359277,https://twitter.com/OuzyPro,Si tu n’es pas PM jtjur je vais me fâcher contre Diomaye . Ousmane ya Goré,Mar 25,2024-03-25T20:22:12.000Z
Al mourtada__,@niang_mourtala,,,,,285,https://twitter.com/niang_mourtala/status/1772358350153396451,https://twitter.com/niang_mourtala,Merci pro,Mar 25,2024-03-25T20:22:14.000Z
El Moctar,@MoctarSao42269,,,,,63,https://twitter.com/MoctarSao42269/status/1772358360190292150,https://twitter.com/MoctarSao42269,Longue vie pro,Mar 25,2024-03-25T20:22:16.000Z
𝕏cellency,@HYDARAKARARA,,,,,5,https://twitter.com/HYDARAKARARA/status/1772358362031632751,https://twitter.com/HYDARAKARARA,Merci milles fois,Mar 25,2024-03-25T20:22:16.000Z
Khadim Fall,@KhadimFall221,,,,,81,https://twitter.com/KhadimFall221/status/1772358404222165346,https://twitter.com/KhadimFall221,Dieuredieuf seydina ousmane le peuple est contant,Mar 25,2024-03-25T20:22:27.000Z
Lamine bara,@laminebara27,,,,,50,https://twitter.com/laminebara27/status/1772358416159109296,https://twitter.com/laminebara27,Ya gnou geen dh,Mar 25,2024-03-25T20:22:29.000Z
